Writing this to a file.
-78.5545,51.1907,-22.1622
-78.4991,51.283,-22.1508
-78.4711,51.3344,-22.1395
-78.4492,51.3102,-22.1249
-78.4331,51.2262,-22.0915
-78.4255,51.2017,-22.0574
-78.4101,51.1963,-22.0145
-78.4083,51.1325,-21.9412
-78.4011,51.0129,-21.8263
-78.3993,50.9493,-21.7531
-78.3967,50.8917,-21.6738
-78.4096,50.8596,-21.6164
-78.4266,50.8365,-21.5789
-78.4488,50.8645,-21.5877
-78.4731,50.8764,-21.573
-78.4964,50.9312,-21.6242
-78.5223,50.9591,-21.6629
-78.5587,50.9893,-21.7185
-78.6097,51.008,-21.765
-78.6683,51.0676,-21.8306
-78.7233,51.1122,-21.8826
-78.7769,51.1045,-21.9171
-78.8288,51.1474,-22.0131
-78.9608,51.3511,-22.3784
-79.0307,51.4797,-22.6637
-79.1256,51.649,-22.9885
-79.2532,51.8686,-23.3395
-79.3947,52.0904,-23.683
-79.5759,52.2208,-23.9255
-79.7862,52.433,-24.2184
-80.0005,52.673,-24.5403
-80.2249,53.1201,-25.0789
-80.4607,53.671,-25.7574
-80.9322,55.0874,-27.6081
-81.4684,57.5618,-30.5105
-81.777,59.3518,-32.5505
-82.1186,61.1464,-34.708
-82.4864,63.3094,-37.1664
-82.8637,65.8763,-39.9071
-83.2377,69.0672,-43.2503
-83.5703,72.7204,-47.046
-83.8452,77.2088,-51.6387
-84.0622,82.5064,-57.0298
-84.2088,88.7449,-63.3726
-84.2204,103.393,-78.2744
-84.0371,111.285,-86.2801
-83.6976,118.813,-93.9305
-83.2321,125.559,-100.86
-82.6626,131.279,-106.83
-82.002,136.21,-111.996
-81.2625,140.299,-116.311
-80.4747,143.53,-119.812
-79.6659,146.189,-122.762
-78.8455,148.387,-125.248
-77.2269,151.852,-129.232
-76.4434,153.337,-130.862
-75.6673,154.736,-132.23
-74.9004,155.984,-133.378
-74.108,156.975,-134.296
-73.3195,157.698,-135.017
-72.5251,158.279,-135.488
-71.6944,158.836,-135.845
-70.8293,159.258,-136.13
-69.9456,159.635,-136.46
-69.0511,159.941,-136.769
-68.1346,160.206,-137.101
-66.2578,160.452,-137.657
-65.3137,160.543,-137.919
-64.3679,160.66,-138.147
-63.4074,160.819,-138.371
-62.4654,160.929,-138.566
-61.5423,160.933,-138.734
-60.6399,160.93,-138.866
-59.7427,160.897,-138.944
-58.8598,160.876,-139.011
-57.9935,160.906,-139.052
-56.2956,160.912,-139.141
-55.4558,161.006,-139.2
-54.6265,161.191,-139.255
-53.7896,161.395,-139.344
-52.956,161.558,-139.468
-52.1234,161.75,-139.653
-51.2925,161.953,-139.837
-50.4358,162.113,-140.018
-49.5698,162.229,-140.191
-48.6976,162.347,-140.352
-46.9686,162.578,-140.649
-46.1078,162.726,-140.8
-45.2558,162.752,-140.945
-44.4149,162.789,-141.094
-43.5924,162.941,-141.256
-42.7704,163.158,-141.393
-41.9542,163.226,-141.509
-41.1416,163.178,-141.617
-40.3502,163.168,-141.727
-39.5806,163.324,-141.848
-38.0299,163.973,-142.064
-36.4975,164.217,-142.2
-35.7295,164.313,-142.232
-34.9664,164.543,-142.259
-34.2086,164.815,-142.282
-33.4684,164.949,-142.308
-32.7178,165.014,-142.349
-31.9585,165.093,-142.401
-31.2163,165.199,-142.464
-30.4894,165.345,-142.51
-29.7659,165.451,-142.556
-28.3134,165.496,-142.651
-27.5952,165.569,-142.731
-26.8811,165.724,-142.815
-26.1844,165.876,-142.89
-25.4869,165.902,-142.953
-24.7999,165.765,-142.985
-24.1236,165.556,-143.018
-23.465,165.382,-143.036
-22.8259,165.368,-143.061
-22.1709,165.592,-143.082
-20.8665,165.936,-143.187
-20.239,165.889,-143.232
-19.6278,165.798,-143.271
-19.0257,165.779,-143.316
-18.4315,165.901,-143.371
-17.8494,165.987,-143.422
-17.2879,166.014,-143.479
-16.7351,165.998,-143.526
-16.2118,165.927,-143.58
-15.7219,165.861,-143.643
-15.2644,165.777,-143.713
-14.8376,165.686,-143.806
-14.068,165.632,-144.05
-13.7106,165.701,-144.188
-13.3878,165.756,-144.322
-13.0767,165.782,-144.445
-12.7858,165.823,-144.564
-12.5057,165.874,-144.682
-12.2353,165.907,-144.804
-11.9812,165.942,-144.93
-11.7187,166.075,-145.049
-11.4419,166.192,-145.137
-10.9538,165.986,-145.288
-10.7268,165.973,-145.363
-10.5488,166.036,-145.406
-10.4349,165.927,-145.417
-10.3485,165.74,-145.413
-10.3037,165.671,-145.397
-10.2879,165.679,-145.364
-10.2921,165.702,-145.328
-10.314,165.661,-145.297
-10.3422,165.62,-145.267
-10.4441,165.631,-145.208
-10.5023,165.613,-145.166
-10.5613,165.575,-145.13
-10.6162,165.573,-145.083
-10.6707,165.64,-145.055
-10.7322,165.677,-145.036
-10.7759,165.677,-145.03
-10.8157,165.635,-145.032
-10.8511,165.579,-145.034
-10.881,165.582,-145.022
-10.8947,165.63,-145.02
-10.8892,165.688,-145.006
-10.8885,165.715,-144.986
-10.8833,165.679,-144.977
-10.8745,165.606,-144.96
-10.8641,165.48,-144.936
-10.8658,165.39,-144.932
-10.8719,165.462,-144.926
-10.8593,165.54,-144.931
-10.8659,165.516,-144.928
-10.8625,165.405,-144.927
-10.8592,165.273,-144.924
-10.862,165.24,-144.905
-10.8652,165.275,-144.901
-10.8559,165.224,-144.889
-10.8564,165.179,-144.882
-10.8673,165.168,-144.879
-10.889,165.212,-144.881
-10.9174,165.232,-144.879
-10.942,165.149,-144.866
-10.9739,165.011,-144.856
-11.0071,164.977,-144.846
-11.1027,165.007,-144.812
-11.1381,164.985,-144.789
-11.1848,164.979,-144.751
-11.2212,165.008,-144.727
-11.2641,165.007,-144.712
-11.295,164.96,-144.715
-11.3295,164.973,-144.727
-11.3407,165.048,-144.757
-11.3326,165.061,-144.782
-11.318,165.032,-144.804
-11.2881,165.102,-144.81
-11.2668,165.176,-144.815
-11.1983,165.216,-144.833
-11.1661,165.137,-144.827
-11.1372,165.042,-144.826
-11.1165,165.049,-144.823
-11.1084,165.124,-144.813
-11.1088,165.157,-144.787
-11.1316,165.072,-144.758
-11.1847,165.03,-144.742
-11.2546,165.144,-144.718
-11.3484,165.237,-144.701
-11.6235,165.102,-144.652
-11.7883,165.037,-144.631
-11.9807,164.968,-144.597
-12.2051,164.887,-144.548
-12.4593,164.808,-144.485
-12.7531,164.713,-144.414
-13.0862,164.581,-144.33
-13.4577,164.45,-144.244
-13.861,164.476,-144.141
-14.291,164.518,-144.021
-15.2287,164.294,-143.763
-15.7161,164.151,-143.649
-16.221,164.086,-143.521
-16.7338,164.046,-143.387
-17.2493,163.995,-143.244
-17.7641,163.959,-143.109
-18.2863,163.965,-142.98
-18.8014,163.937,-142.864
-19.3145,163.863,-142.743
-19.8279,163.682,-142.622
-20.3313,163.496,-142.502
-20.8258,163.395,-142.384
-21.828,163.175,-142.176
-22.3306,163.016,-142.067
-22.8419,162.817,-141.938
-23.3484,162.649,-141.782
-23.8535,162.48,-141.626
-24.351,162.356,-141.466
-24.8667,162.254,-141.311
-25.3863,162.217,-141.151
-25.9185,162.1,-140.972
-26.4411,161.914,-140.793
-27.4639,161.695,-140.444
-27.9704,161.623,-140.258
-28.4693,161.504,-140.067
-28.9674,161.325,-139.885
-29.4641,161.137,-139.705
-29.9654,160.984,-139.525
-30.462,160.865,-139.333
-30.9617,160.802,-139.134
-31.4452,160.749,-138.93
-31.9301,160.659,-138.714
-32.8897,160.379,-138.313
-33.3819,160.272,-138.097
-33.8819,160.13,-137.887
-34.3865,159.902,-137.689
-34.9025,159.655,-137.501
-35.4277,159.478,-137.31
-35.9667,159.356,-137.1
-36.5124,159.223,-136.897
-37.0548,159.153,-136.695
-37.6092,159.084,-136.494
-38.1676,158.997,-136.3
-38.7316,158.798,-136.093
-39.8273,158.439,-135.666
-40.3586,158.224,-135.445
-40.8831,157.984,-135.203
-41.3766,157.775,-134.951
-41.8584,157.655,-134.693
-42.3255,157.522,-134.47
-42.8018,157.315,-134.239
-43.2686,156.973,-134.025
-43.7387,156.563,-133.815
-44.2091,156.226,-133.612
-45.2146,155.654,-133.167
-45.7298,155.27,-132.951
-46.2718,154.875,-132.745
-46.8527,154.604,-132.541
-47.4548,154.538,-132.333
-48.0823,154.529,-132.09
-48.7422,154.405,-131.838
-49.4068,154.279,-131.579
-50.0806,154.244,-131.303
-50.7417,154.188,-131.044
-52.1067,153.481,-130.61
-52.7939,153.094,-130.387
-53.4929,152.827,-130.13
-54.1973,152.586,-129.828
-54.9226,152.207,-129.523
-55.6599,151.682,-129.209
-56.4068,151.253,-128.877
-57.1534,150.915,-128.509
-57.8907,150.726,-128.147
-58.6116,150.523,-127.745
-59.3092,150.224,-127.301
-59.9819,149.787,-126.834
-61.2412,149.088,-125.842
-61.8259,148.92,-125.334
-62.3875,148.675,-124.843
-62.9483,148.277,-124.355
-63.4972,148.008,-123.884
-64.0244,148.045,-123.418
-64.5409,148.262,-122.975
-65.0504,148.449,-122.523
-65.5128,148.508,-122.102
-65.9422,148.345,-121.705
-66.7728,147.805,-121.014
-67.1863,147.568,-120.663
-67.6084,147.299,-120.305
-68.0358,146.884,-119.885
-68.4464,146.45,-119.416
-68.8705,146.025,-118.862
-69.3125,145.576,-118.286
-69.7575,145.128,-117.723
-70.2045,144.6,-117.174
-70.6277,144.046,-116.612
-71.522,142.671,-115.284
-71.9646,141.723,-114.522
-72.4052,140.699,-113.681
-72.8289,139.882,-112.811
-73.256,139.277,-111.929
-73.6705,138.708,-111.019
-74.0581,137.925,-109.999
-74.4441,136.856,-108.933
-74.8064,135.708,-107.843
-75.1759,134.543,-106.721
-75.5252,133.346,-105.545
-75.8608,132.05,-104.28
-76.501,129.32,-101.477
-76.8176,128.048,-100.013
-77.1233,126.781,-98.4932
-77.4025,125.409,-96.8794
-77.6701,123.943,-95.2713
-77.9397,122.315,-93.5275
-78.1923,120.751,-91.7538
-78.4038,119.172,-89.8737
-78.5907,117.584,-88.0024
-78.7611,115.947,-86.1079
-79.1221,112.604,-82.1506
-79.3059,111.014,-80.1486
-79.4719,109.446,-78.1605
-79.6478,107.824,-76.2338
-79.8183,106.253,-74.4156
-79.9794,104.656,-72.5692
-80.1121,103.117,-70.7396
-80.2252,101.506,-68.8458
-80.3073,99.6922,-66.8129
-80.383,97.8455,-64.8012
-80.5759,94.4775,-61.0134
-80.6781,93.0528,-59.229
-80.7742,91.7487,-57.5684
-80.8502,90.4124,-55.9337
-80.8868,88.9714,-54.2965
-80.8817,87.4202,-52.6402
-80.8613,85.9535,-51.1469
-80.8186,84.5294,-49.7793
-80.7762,83.1882,-48.5246
-80.7518,81.8403,-47.3069
-80.7094,80.4679,-46.0742
-80.6325,79.043,-44.7657
-80.4204,75.757,-41.8584
-80.2934,74.1498,-40.3833
-80.1733,72.6504,-38.9125
-80.0482,71.2955,-37.4966
-79.9265,69.9306,-36.0142
-79.7989,68.6208,-34.5461
-79.6413,67.2515,-33.0672
-79.4675,65.9086,-31.679
-79.2659,64.6632,-30.4231
-79.0554,63.5559,-29.2313
-78.6256,61.87,-27.1771
-78.4023,61.189,-26.3188
-78.173,60.5272,-25.5347
-77.943,59.969,-24.9014
-77.7182,59.4861,-24.2994
-77.5189,59.0927,-23.7285
-77.3467,58.7595,-23.2366
-77.2069,58.4538,-22.8114
-77.1057,58.1829,-22.4321
-77.0255,57.9398,-22.0805
-76.9253,57.8434,-21.6677
-76.8437,58.0148,-21.4692
-76.8087,58.1578,-21.3541
-76.7903,58.243,-21.192
-76.7897,58.315,-21.0594
-76.7943,58.2324,-20.9547
-76.7979,58.0151,-20.8634
-76.7908,57.7738,-20.7748
-76.796,57.6374,-20.7235
-76.8051,57.585,-20.6758
-76.8139,57.4991,-20.6009
-76.7993,57.2799,-20.4966
-76.7844,57.2436,-20.4855
-76.7731,57.242,-20.4666
-76.7641,57.2817,-20.4669
-76.7503,57.3167,-20.505
-76.7393,57.2883,-20.5129
-76.7226,57.3138,-20.5336
-76.7125,57.3833,-20.5638
-76.6997,57.4323,-20.5876
-76.6895,57.4418,-20.6176
-76.6546,57.4291,-20.6616
-76.6444,57.4385,-20.6914
-76.6426,57.5125,-20.7701
-76.6447,57.5944,-20.8678
-76.6428,57.6683,-20.9464
-76.6386,57.7831,-21.0769
-76.6268,57.8707,-21.1803
-76.6175,57.9505,-21.2585
-76.6162,58.0337,-21.3275
-76.6142,58.1231,-21.3902
-76.6242,58.2856,-21.5212
-76.6071,58.3049,-21.5452
-76.5896,58.2911,-21.5424
-76.579,58.3107,-21.5605
-76.5652,58.316,-21.5658
-76.5589,58.3484,-21.5982
-76.5589,58.3484,-21.5982
-76.5589,58.3484,-21.5982
-76.5712,58.4543,-21.693
-76.5808,58.5678,-21.8129
-76.5987,58.764,-22.0248
-76.6751,59.2457,-22.6088
-76.7343,59.5764,-23.0009
-76.8154,60.0522,-23.5476
-76.8957,60.5571,-24.139
-76.9868,61.2311,-24.9105
-77.0695,61.9747,-25.758
-77.1773,62.7541,-26.7135
-77.2895,63.5294,-27.7028
-77.4152,64.3184,-28.7451
-77.5374,65.2397,-29.8849
-77.7543,67.4576,-32.4564
-77.8594,68.7528,-33.9056
-77.9856,70.2145,-35.507
-78.1088,71.71,-37.2146
-78.2279,73.2258,-39.0463
-78.3301,74.7226,-40.9469
-78.4172,76.4399,-42.9943
-78.4958,78.2694,-45.069
-78.5592,80.3007,-47.2793
-78.6155,82.3274,-49.4945
-78.6468,84.3861,-51.7511
-78.6553,86.4572,-53.9827
-78.6088,90.8052,-58.584
-78.5623,93.1055,-60.9648
-78.4969,95.3831,-63.323
-78.4201,97.7081,-65.7128
-78.3307,100.081,-68.1252
-78.2471,102.575,-70.6101
-78.1523,105.177,-73.1938
-78.0382,107.81,-75.8451
-77.8947,110.333,-78.3998
-77.7193,112.935,-81.0168
-77.259,117.836,-86.095
-76.9719,120.201,-88.612
-76.6605,122.547,-91.1039
-76.3316,124.913,-93.5867
-75.9652,127.333,-96.0824
-75.5677,129.673,-98.5076
-75.1215,131.928,-100.792
-74.6467,134.063,-102.942
-74.1173,136.062,-104.951
-73.5616,137.808,-106.79
-72.3682,140.953,-110.321
-71.7261,142.462,-111.876
-71.0479,143.982,-113.375
-70.356,145.376,-114.751
-69.6639,146.652,-116.073
-68.9641,147.796,-117.26
-68.2374,148.897,-118.324
-67.5018,149.93,-119.317
-66.7552,150.934,-120.264
-66.0046,151.997,-121.217
-65.2479,153.023,-122.102
-64.4748,153.981,-122.893
-62.8404,155.705,-124.436
-62.0164,156.426,-125.222
-61.1845,157.118,-126.009
-60.3402,157.793,-126.797
-59.4934,158.429,-127.561
-58.6337,159.008,-128.277
-57.7826,159.599,-128.946
-56.9407,160.244,-129.608
-56.097,160.93,-130.204
-55.2532,161.686,-130.769
-53.5067,162.903,-131.723
-52.6218,163.358,-132.139
-51.7224,163.702,-132.521
-50.8185,164.021,-132.916
-49.9026,164.327,-133.288
-48.9648,164.645,-133.647
-48.0295,164.917,-133.98
-47.0866,165.154,-134.298
-46.1288,165.385,-134.565
-45.1413,165.638,-134.829
-43.1162,165.9,-135.286
-42.1004,166.025,-135.558
-41.1029,166.198,-135.845
-40.097,166.378,-136.113
-39.1009,166.485,-136.385
-38.1057,166.548,-136.676
-37.1088,166.706,-136.96
-36.1183,166.934,-137.246
-35.1455,167.121,-137.54
-34.1895,167.193,-137.834
-33.2299,167.212,-138.118
-32.2716,167.2,-138.373
-30.4542,166.906,-138.774
-29.5886,166.789,-138.938
-28.7211,166.726,-139.111
-27.8828,166.645,-139.269
-27.0447,166.651,-139.444
-26.2305,166.713,-139.617
-25.4174,166.751,-139.796
-24.6096,166.703,-139.987
-23.8348,166.585,-140.175
-23.0891,166.479,-140.367
-21.6397,166.122,-140.724
-20.9595,165.667,-140.883
-20.3144,165.127,-141.058
-19.6953,164.644,-141.273
-19.1097,164.251,-141.513
-18.5355,163.823,-141.797
-17.9811,163.445,-142.108
-17.4422,163.217,-142.423
-16.9048,163.053,-142.743
-16.3926,162.897,-143.046
-15.4143,162.583,-143.604
-14.9333,162.459,-143.849
-14.4677,162.359,-144.07
-13.9957,162.284,-144.298
-13.5296,162.272,-144.527
-13.0619,162.331,-144.746
-12.6086,162.32,-144.942
-12.16,162.2,-145.127
-11.7214,162.117,-145.293
-11.2956,162.056,-145.445
-10.8946,161.938,-145.571
-10.5069,161.853,-145.713
-9.7873,162.064,-145.956
-9.44798,162.129,-146.072
-9.1149,161.999,-146.204
-8.8004,161.879,-146.343
-8.51753,161.873,-146.468
-8.24388,161.847,-146.588
-7.99092,161.687,-146.703
-7.75042,161.39,-146.815
-7.52929,161.177,-146.941
-7.3257,161.199,-147.034
-6.9604,161.379,-147.129
-6.806,161.244,-147.149
-6.68215,161.033,-147.171
-6.57706,160.951,-147.218
-6.52311,161.014,-147.235
-6.48595,161.027,-147.257
-6.46862,160.88,-147.275
-6.45675,160.774,-147.295
-6.48074,160.656,-147.287
-6.52833,160.515,-147.278
-6.71039,160.406,-147.26
-6.805,160.331,-147.242
-6.89461,160.224,-147.25
-6.96704,160.262,-147.262
-7.03278,160.319,-147.292
-7.07777,160.302,-147.326
-7.12598,160.246,-147.355
-7.173,160.236,-147.39
-7.19512,160.293,-147.429
-7.1874,160.217,-147.465
-7.13473,159.859,-147.539
-7.12152,159.411,-147.542
-7.12488,159.415,-147.512
-7.1463,159.537,-147.477
-7.16423,159.612,-147.462
-7.17627,159.682,-147.459
-7.18081,159.69,-147.475
-7.18795,159.651,-147.489
-7.19557,159.563,-147.508
-7.19744,159.558,-147.53
-7.19473,159.561,-147.553
-7.20305,159.466,-147.584
-7.22527,159.34,-147.573
-7.25935,159.225,-147.568
-7.29886,159.259,-147.571
-7.34385,159.392,-147.569
-7.39457,159.489,-147.579
-7.45178,159.48,-147.581
-7.51232,159.46,-147.574
-7.57354,159.448,-147.56
-7.64666,159.476,-147.549
-7.83231,159.49,-147.521
-7.93453,159.552,-147.493
-8.05007,159.668,-147.455
-8.16546,159.696,-147.427
-8.28796,159.7,-147.397
-8.41123,159.696,-147.377
-8.55815,159.713,-147.337
-8.72487,159.676,-147.275
-8.90921,159.643,-147.227
-9.13264,159.665,-147.185
-9.37944,159.745,-147.138
-9.65554,159.766,-147.1
-10.2829,159.68,-146.969
-10.6541,159.68,-146.899
-11.0565,159.656,-146.835
-11.4975,159.551,-146.77
-11.9559,159.432,-146.7
-12.4433,159.428,-146.612
-12.9394,159.552,-146.526
-13.4535,159.743,-146.434
-13.9825,159.739,-146.359
-14.5327,159.61,-146.299
-15.6564,159.574,-146.15
-16.2223,159.522,-146.029
-16.7829,159.418,-145.913
-17.351,159.41,-145.813
-17.9207,159.425,-145.723
-18.5011,159.294,-145.63
-19.0907,159.224,-145.507
-19.6733,159.257,-145.4
-20.258,159.3,-145.28
-20.8392,159.322,-145.17
-21.9414,159.325,-144.96
-22.4812,159.312,-144.819
-23.0188,159.188,-144.656
-23.5644,159.034,-144.489
-24.1211,158.913,-144.324
-24.7014,158.862,-144.179
-25.292,158.876,-144.017
-25.8981,158.798,-143.853
-26.5126,158.676,-143.682
-27.1376,158.595,-143.523
-27.7826,158.562,-143.349
-28.4497,158.409,-143.168
-29.8547,157.952,-142.78
-30.5589,157.969,-142.581
-31.2906,158.037,-142.373
-32.0463,158.017,-142.165
-32.7905,157.899,-141.939
-33.5524,157.766,-141.677
-34.3344,157.609,-141.387
-35.1359,157.528,-141.106
-35.9434,157.491,-140.815
-36.7631,157.453,-140.508
-38.4031,157.396,-139.843
-39.2026,157.33,-139.503
-39.9937,157.147,-139.153
-40.7622,156.901,-138.792
-41.5463,156.642,-138.381
-42.3644,156.401,-137.952
-43.2142,156.178,-137.544
-44.0906,155.966,-137.181
-44.9681,155.918,-136.824
-45.8894,155.959,-136.442
-47.7947,156.146,-135.655
-48.7422,156.088,-135.247
-49.6728,155.936,-134.801
-50.5966,155.727,-134.333
